OBJECTID,TYPE,Status,Comments,Date_Modified,Name,Name_Source,Update_Author,created_user,created_date,last_edited_user,last_edited_date,GlobalID,Shape__Length
118,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,70476889-1fb0-4e80-a745-1c9372816238,102.615051426261
119,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,4ce04499-4d3f-4c9f-888c-e916974b3455,4478.83962392663
120,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,adbf7b8c-9f2d-404f-a44c-b170b64a3ec8,196.619373900944
121,Water Body Centerline,Update,,2011-06-15T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,6b9336a5-931c-4882-a6e3-d53a1b95e173,1660.85791659387
122,Water Body Centerline,Update,Merge,2011-04-25T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,a889abf6-e555-49f9-be41-a28a6bc01728,28352.7535008499
123,Water Body Centerline,Update,Merge,2011-04-25T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,a0125db3-3166-4e20-bdf6-183374d9f0ef,4972.09094999768
124,Water Body Centerline,Update,,2011-06-15T00:00:00.000Z,Little Senachwine Creek,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,9d671062-3b5d-41e6-8727-17e77ed5dc94,15632.2469379862
125,Water Body Centerline,Update,Merge,2011-04-25T00:00:00.000Z,Coon Creek,USGS,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,f1a8e6e1-0e07-4867-8830-3e59111077b9,5936.23640658981
126,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,57f70751-e04d-4d8a-b1b2-255462e3c2ce,187.672757373983
127,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,76d03bef-dd2f-410b-a013-94ae1644ee3c,272.709715546411
128,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,2d0a8508-9c55-41c5-9cfe-3faa9a62756e,529.970072841243
129,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,6cf86c1b-46ab-4cd7-9991-8396e9569d5f,1122.82925531523
130,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,db5b6026-8276-487d-809b-f50ab815d566,421.09170013903
131,Water Body Centerline,Update,Merge,2011-04-25T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,1d16e225-3514-4fc4-8309-d3266062460e,3333.80628165382
132,Water Body Centerline,Update,Flip,2011-06-15T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,3fbcd391-29b5-4656-bd8e-d77c8f819359,557.92962899485
133,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,cd278e77-b45b-4fdb-8ce6-c81e77443658,417.717881744712
134,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,4f094b09-76f7-47fc-9f56-a9e9499606a0,116.051927248854
135,Water Body Centerline,Update,Flip,2011-06-15T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,fc1c9777-11fd-4973-a120-2ee2b94fea2e,294.881536300624
136,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,52da75b9-9c6c-4fa7-bb57-26e922c15b14,903.058930700158
137,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,f67e8145-c524-4a2c-b28c-39d7c27283ca,2415.04009756632
138,Water Body Centerline,Update,,2011-06-16T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,2f678a26-dac2-420b-81fc-71106b4fcdd3,11824.4862465245
139,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,05cd23db-51df-43de-8f6c-683077102cf8,458.649457384236
140,Water Body Centerline,Update,Merge,2011-06-16T00:00:00.000Z,Nixon Run,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,d2613964-858a-4dc4-8515-d6a6c7ffb384,57736.2521901365
141,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,98a8c35f-927c-49f3-87da-41b7083dca18,76.7744244250583
142,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,7c546bfe-146b-475c-8c20-776a3de102db,109.481474061077
143,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,56521f2b-53ed-47e3-9e51-8024799b0218,48.2059700928141
144,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,a3b873f7-ec91-4a24-a013-aed5631636f8,32.2601534885683
145,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,c69fb309-c65c-4c9b-bc4b-3a13c9e88e97,26.7215426778508
146,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,00f9c286-cb8e-4ce3-9171-5482db5e3d17,88.8840207710847
147,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,d4b328ea-09ca-487c-a9e2-ee3741e753a0,56.2311732573223
148,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,a5af4369-3fff-4be1-a321-a03d80211c3f,34.5158320531337
149,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,cb631636-6a94-4d9f-b5ac-da15c6de9d76,36.8976897433363
150,Water Body Centerline,Update,Merge,2011-06-17T00:00:00.000Z,Kickapoo Creek West Fork,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,8a5a458b-2d9d-4cdb-9dc2-a7a48ae4dc6b,87598.4151803547
151,Water Body Centerline,Update,Merge,2011-06-17T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,ee7bee65-ea45-4ce0-a7d8-bccb0326b7a9,10014.0957244273
152,Water Body Centerline,Update,Merge,2011-04-28T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,1195c8af-ba99-41c8-805e-30063a75888e,1335.55221001684
153,Water Body Centerline,Update,,2011-06-16T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,885b8f8b-b7b3-4827-8958-2f97bbf67575,4460.42830798822
154,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,427225d9-cee8-4284-a1f0-b10cc44613d5,769.882663794048
155,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,71ff4f01-2c00-415a-b26b-78bc73b7df12,907.562189133502
156,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,d34e2f94-2aec-4750-bbea-1e809aeb2ff0,82.8832982558979
157,Water Body Centerline,Update,,2011-06-17T00:00:00.000Z,Warsaw Run,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,dd341947-1452-4262-b6df-e69059a452f3,23659.6188224308
158,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,ba247bbf-0494-4239-8fec-4c69442f60d7,32.9398794267756
159,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,330a4c84-ea40-40cc-9adf-3f95fb690d84,72.2363884055303
160,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,c3865fd2-1262-40fd-b528-b9dcdfbe4bc7,50.0117914609391
161,Water Body Centerline,Update,Merge,2011-04-28T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,f7b26c34-7f76-4fcd-9d33-64aacac75493,22772.3080110723
162,Water Body Centerline,Update,,2011-06-16T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,157aeea9-0f9e-46d5-8441-98bdc5c05566,4395.78460919507
163,Water Body Centerline,Update,"Create omitted feature, Merge",2011-06-16T00:00:00.000Z,Rupp Run,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,48781de4-8ed6-4d62-8181-d478dfa3ea23,12637.5178615537
164,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,cb0720ac-ef0b-41b7-b0cf-2c96ff9a88aa,109.419030955628
165,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,1d7d84c2-decf-4a1f-b21c-aa4963e27cd2,47.342601143706
166,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,3525f1ac-d524-4cf5-8e07-9d0ff21e148c,53.7938391236665
167,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,abeadfcd-1c91-40e7-8418-a8aee0a331ba,54.531576755781
168,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,fc7a8f7b-1764-4a43-a93c-5446915ed123,56.2044377647075
169,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,d6b09c82-0e2b-43bd-8500-e8b44c75e13a,76.5663624542887
170,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,31cdcf8c-0eec-4e07-ad6b-f27df6897426,3061.9591333261
171,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,de0d4b9d-9575-4beb-8210-bd7c58c180f2,237.377502252581
172,Water Body Centerline,Update,Merge,2011-06-17T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,0c9cb293-db19-403d-9019-4dfadc2509bc,459.926717735055
173,Water Body Centerline,Update,,2011-06-16T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,c83ed4f2-5ede-4c25-8cf6-c03b46d369c7,18138.8438107211
174,Water Body Centerline,Update,Merge,2011-06-17T00:00:00.000Z,Johnson Run,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,ae6f9626-2d33-47d1-b33c-e36d6a8ec27a,33708.3556983293
175,Water Body Centerline,Delete,,2011-04-05T00:00:00.000Z,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,83ae38b2-4588-4b88-a305-3cb05480c557,29.8769384806723
176,Water Body Centerline,Delete,,2011-04-05T00:00:00.000Z,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,8aa8266f-d90a-4f5a-a3ed-9ee2a87d12b5,39.0989776091428
177,Water Body Centerline,Delete,,2011-04-05T00:00:00.000Z,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,e03cc970-4efc-4d5a-b6f6-ae35412aee6d,41.9587785404063
178,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,3bbddd78-0b7e-4aaa-89af-c2dcb3d50dca,81.0497127024973
179,Water Body Centerline,Delete,,2011-04-05T00:00:00.000Z,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,b231c1e0-0482-4c77-96ee-88dbd380288a,18.9002412568816
180,Water Body Centerline,Update,,2011-06-16T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,78f54887-8ef0-46bd-8d0b-b89dc1a977c2,1892.64614005604
181,Water Body Centerline,Update,Merge,2011-04-27T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,7d031487-2db1-4b8a-9534-9fdba450894c,10820.371319725
182,Water Body Centerline,Update,Merge,2011-06-17T00:00:00.000Z,Fargo Run,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,a285ece5-2161-4554-b73e-b92c0324e525,44046.7845930164
183,Water Body Centerline,Delete,,2011-04-05T00:00:00.000Z,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,38231559-d32f-4205-8ed9-aa5258584a50,27.9908326792698
184,Water Body Centerline,Delete,,2011-04-05T00:00:00.000Z,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,caf913f7-5198-46ef-b4d1-514255a7a9bb,60.967651361807
185,Water Body Centerline,Delete,,2011-04-05T00:00:00.000Z,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,fa120de7-2111-4efb-9f58-4825f8e9d436,485.221463080583
186,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,3ab9a239-4de5-4690-8599-60e447ed14b3,2530.09484777603
187,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,d32c4292-b3d8-425f-9d21-39fa9a437226,83.6549043891945
188,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,6bc9b26d-e9a0-482c-8dea-e984995d7ae5,925.847457968122
189,Water Body Centerline,Update,,2011-04-05T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,9a4f6653-dabc-4727-99e8-7546cbcf21ce,795.494312108019
190,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,5f84ec7d-b797-4a56-acef-206b924ec51a,2479.74082213998
191,Water Body Centerline,Update,Merge,2011-06-16T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,78c9126a-7150-4617-a6f4-7791dbe22dcc,668.31696694215
192,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,4547bfe1-6933-495f-897f-b66e38b04662,137.200744088957
193,Water Body Centerline,Update,,2011-04-05T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,03da7c2c-12ea-4cd9-8546-feaa1f950e8e,4260.33853803664
194,Water Body Centerline,Update,,2011-04-05T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,e2f5a689-7efc-4847-86b4-6ae188923fde,205.067852190148
195,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,80c13c01-71c7-4e49-821d-5db64e78d422,202.945900354475
196,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,e6daa2c7-fba0-467b-a6ac-1a6d04ce4218,150.755248726311
197,Water Body Centerline,Update,Merge,2011-06-16T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,e40f06bf-8ba4-421b-8e24-840a43ec25f9,9518.66889253732
198,Water Body Centerline,Update,,2011-06-07T00:00:00.000Z,No Name,USGS,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,3759767e-4e9a-45b2-aa8c-40eb7d855bd0,394.981890497405
199,Water Body Centerline,Update,Merge,2011-06-17T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,65662668-8fc7-472c-bb1c-d173e12d4255,1003.57813442307
200,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,ba14e453-494a-4ba7-b170-2eb5e113a3c0,77.9908449785698
201,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,3647225b-0e06-469f-8663-6edb7c7187a6,66.3291824392143
202,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,f26ee37c-b93e-433b-a4be-06ad70484f3a,183.528470441815
203,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,145ab966-d4ec-4010-9f48-448b055e3af1,59.8361597972235
204,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,26e189e4-d1a0-41b7-8b76-cdce35fd752b,41.9739335003192
205,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,90f21c58-e1dc-41b9-8387-eccc9b2c841d,44.4860918664555
206,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,09bc6ffb-2b9e-4001-81f1-50ec8104b706,86.7477331306819
207,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,6e782913-afb6-4df7-b1bf-67f551e2e5ff,41.4617058446346
208,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,f82e1dc7-3fb4-46c8-924b-d2e391c85909,91.6529314153816
209,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,8d09fda7-9a76-43b6-8ae7-5966112fefe4,36.8920630960414
210,Water Body Centerline,Update,,2011-06-10T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,94fcc15c-2960-497b-8fcb-3dea7fea6955,663.339634500919
211,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,c1dd3909-ed1a-4a97-a84e-e4d1b42c4e26,1367.69676725176
212,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,643dcd60-4b4c-4c45-a1bf-0358009e54a7,552.979494187527
213,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,4f0da2e6-ebb6-4ce9-8404-4b0868b75b7c,953.729736035555
214,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,a9b5fa82-7b0e-4598-ab55-aabd8f536ce0,127.217099302829
215,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,3f290892-5709-4e6e-97ef-8115985adf33,60.1493991961684
216,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,62951eaa-8ab8-4902-8587-e78397e0ac95,56.4882823869005
217,Water Body Centerline,Update,Merge,2011-04-28T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,7f8da219-9a1c-4b1f-bdf8-67678f2dbb0b,3864.94630959868
218,Water Body Centerline,Update,Merge,2011-04-28T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,82e5195d-7042-4da6-9a13-f1dd3addd7da,1365.37458882686
219,Water Body Centerline,Update,Merge,2011-04-28T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,f87352ad-7f6a-4286-b6ec-5c7be4142394,2404.2931552384
220,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,c196ef90-84cf-4655-aabe-237c327694cd,87.8686229616636
221,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,c9e13398-e76d-4d7d-bec9-10a998b06df0,80.992488032059
222,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,20dadf92-3aa9-4b9b-9f13-e8b19151d8b0,133.634611326329
223,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,04094e5a-8794-4fca-b027-b9fa659f5351,91.8662685586887
224,Water Body Centerline,Update,Merge,2011-06-17T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,42feb430-dfc0-4532-b9ba-823b2bd0a3fd,184.697102951626
225,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,c65c48be-9b75-451d-8f62-ad9fef33e97c,43.8395490726433
226,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,1d66ad6f-70c4-4b7c-b80b-fa20b3f21733,77.7125788378456
227,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,1e1e23d4-920d-4b6e-bb33-a3225e0f8791,78.8731083274527
228,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,80a1c7d7-e04e-475a-a7a8-fabe6bd30b09,181.254495211278
229,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,748e57e2-69ec-4fed-9292-1d12a281ddae,148.471285587459
230,Water Body Centerline,Update,,2011-06-16T00:00:00.000Z,West Fork Kickapoo Creek,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,d0e47a42-558d-463b-8934-20890f8c4ada,25633.273278972
231,Water Body Centerline,Update,,2011-04-05T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,a78cce3f-1fe6-4f7d-a6a9-598c84405ccd,12654.5726923613
232,Water Body Centerline,Update,,2011-05-17T00:00:00.000Z,No Name,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,174a7102-37db-4f93-979b-6198a74b2177,1312.05831224442
233,Water Body Centerline,Update,Merge,2011-04-18T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,42e0d84b-1c33-4aea-b14c-648c75aaa8c4,1229.23771324155
234,Water Body Centerline,Update,Merge,2011-04-18T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,831af43b-555f-48e8-b469-7108da8f1c06,14841.2760292729
235,Water Body Centerline,Update,Delete,2011-04-18T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,3dd7517b-5455-411e-8914-583293a0f71e,644.311799113332
236,Water Body Centerline,Update,Merge,2011-04-18T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,e80e1e8f-5640-411f-ba7e-21e0bb49af23,1222.1132295335
